,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
707,35,7,L35H7,0.09172191,0.030350097,0.0010876822,0.029249078,0.00738346,0.67083335,0.99928796,0.12738469,0.052021123,0.001746101,0.04694647
708,35,8,L35H8,0.03266663,0.047940332,0.00038223213,0.030241163,0.014718154,0.21908914,0.9865447,0.04348746,0.06960812,0.0007134732,0.05612416
709,35,9,L35H9,0.0378788,0.045340076,0.00015989711,0.035939593,0.0062712133,0.048289828,0.99739504,0.05491361,0.06614119,0.00046567537,0.0880899
710,35,10,L35H10,0.10567876,0.035274483,0.0021852758,0.032358494,0.008034961,0.55056536,0.99933755,0.12749179,0.05814217,0.0037211752,0.05344094
711,35,11,L35H11,0.04440482,0.033988412,0.00026638937,0.029937314,0.008017588,0.89759713,0.82374436,0.056477994,0.054635737,0.0008147754,0.0835332
712,35,12,L35H12,0.02067937,0.036522526,6.175894e-05,0.05276229,0.004423109,-0.4559285,-0.13795403,0.03423896,0.04990378,0.00017133553,0.09703594
713,35,13,L35H13,0.022662183,0.044431653,0.0006673989,0.023483254,0.0033245112,0.22565503,0.9924266,0.041719496,0.06422317,0.0022740085,0.045234863
714,35,14,L35H14,0.059095718,0.02983012,0.00047862684,0.033072487,0.00427564,-0.27289665,0.8383913,0.085571975,0.052214246,0.0010972965,0.08791921
715,35,15,L35H15,0.04434086,0.034882277,0.0005097101,0.02705354,0.0043838373,0.5620192,0.898029,0.05769803,0.055346064,0.000965491,0.050733853
716,35,16,L35H16,0.062121734,0.038567606,0.00077558006,0.038670436,0.0049739387,0.40440646,0.99308556,0.079055294,0.062944636,0.0016558727,0.09141806
717,35,17,L35H17,0.013029106,0.037161104,0.0,0.04119527,0.0038070932,0.075508915,0.36006483,0.027848165,0.054655578,9.216824e-05,0.06611809
718,35,18,L35H18,0.0253467,0.040449906,0.0003746543,0.047637302,0.0044520707,-0.06036211,0.7593977,0.040323034,0.060074024,0.0020535705,0.09228166
719,35,19,L35H19,0.053261146,0.043516934,0.0006378049,0.026408812,0.009293377,-0.10155244,0.99721766,0.07108325,0.06371516,0.0012403069,0.04781634
