,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
0,0,0,L0H0,0.021642717,0.020552274,1.7509296e-09,0.030046841,0.0015086175,0.53246933,0.64837444,0.035961263,0.07706644,9.613107e-08,0.09693337
1,0,1,L0H1,0.022951925,0.041528568,8.7048014e-05,0.07313278,0.0024763169,0.88865477,0.96617675,0.032944936,0.07766262,0.00017377407,0.15364696
2,0,2,L0H2,0.041156333,0.03490985,9.0869544e-05,0.18407264,0.0019640855,0.3634714,0.7848105,0.055899702,0.04225559,0.00021999994,0.28773928
3,0,3,L0H3,0.038928986,0.019157289,4.406272e-06,0.042181257,0.00056454365,0.62947845,0.58934087,0.053911235,0.03240197,1.7186589e-05,0.113635935
4,0,4,L0H4,0.023962267,0.03429221,0.00026508752,0.07401388,0.0022353078,0.902674,0.969479,0.03280985,0.04279493,0.00045595097,0.109117806
5,0,5,L0H5,0.01686759,0.030341672,0.0004435484,0.10694293,0.0018658561,0.94565237,0.9911382,0.023452189,0.04359647,0.0006127259,0.19260074
6,0,6,L0H6,0.03397634,0.015896266,0.0012803324,0.052279,0.0013312794,0.8150991,0.9700149,0.04687635,0.025879467,0.0022256775,0.12941703
7,0,7,L0H7,0.030918276,1.7592166e-08,1.0142481e-13,4.5951923e-11,3.2753782e-09,0.31273475,0.5463236,0.043008685,9.142888e-08,1.6861501e-12,5.1697278e-09
8,0,8,L0H8,0.04970974,0.03707178,0.00033768296,0.045065574,0.0026668722,0.7275711,0.89480644,0.06401695,0.05246361,0.0009899721,0.07071497
9,0,9,L0H9,0.039039113,0.0003142324,7.568062e-07,9.5218835e-05,4.552773e-05,0.1641299,0.22346264,0.051841807,0.0008068136,3.6354547e-06,0.00048655792
10,0,10,L0H10,0.029948909,0.04148405,0.0005545835,0.06829006,0.0041119154,0.27843526,0.6409723,0.040315796,0.053054497,0.0008138265,0.12010838
11,0,11,L0H11,0.05568516,0.037888892,0.0,0.023576902,0.0008619775,-0.23383771,-0.941692,0.07036196,0.047464717,3.4093962e-05,0.056762245
12,1,0,L1H0,0.117867365,0.033964273,0.0011965372,0.1911104,0.0015461353,0.9282352,0.35663134,0.1639708,0.036692433,0.002501036,0.27530318
13,1,1,L1H1,0.05390842,0.02601383,0.0019997642,0.09368298,0.0026661872,0.41262877,-0.7167123,0.07146106,0.033587392,0.003991266,0.22687809
14,1,2,L1H2,0.07179569,0.042613823,0.0010831272,0.06449221,0.0022007169,0.07961257,-0.7009138,0.10627453,0.046341438,0.0017678179,0.084722705
15,1,3,L1H3,0.065639205,0.025821386,0.0020439355,0.07656466,0.0054809875,-0.523625,-0.7086387,0.085873365,0.03710186,0.0075552845,0.20006621
16,1,4,L1H4,0.11603457,0.035636015,0.00040374586,0.15248549,0.001048671,0.06032135,-0.76105374,0.15702233,0.04329768,0.00089581683,0.21078347
17,1,5,L1H5,0.14135686,0.05575614,0.0014998388,0.055338543,0.0005888507,-0.13052718,0.6997113,0.17583153,0.077103175,0.004669804,0.1381847
18,1,6,L1H6,0.11366391,0.034297552,0.0068626376,0.12784785,0.006102534,-0.16085112,-0.92361826,0.13868546,0.04413104,0.01593522,0.2215527
19,1,7,L1H7,0.101781376,0.034508135,9.270304e-05,0.08729159,0.0006539866,0.6447785,-0.40350148,0.13618371,0.05903739,0.00020612136,0.28156382
20,1,8,L1H8,0.10408786,1.3969765e-05,1.3574517e-10,1.3113957e-06,0.00012759042,0.32767966,0.9110353,0.13925219,4.2530963e-05,7.593643e-09,1.5369465e-05
21,1,9,L1H9,0.12653683,0.023170048,0.0039635175,0.07580584,0.0017635465,0.95947486,0.99008673,0.1872585,0.0324235,0.0064805956,0.11905492
22,1,10,L1H10,0.07469636,0.045331486,0.0011507424,0.12640508,0.0026264149,-0.9052145,-0.89087397,0.096995324,0.057498537,0.004252298,0.18574466
23,1,11,L1H11,-0.0045233327,0.020623542,0.0,0.062577866,0.00020089292,-0.897775,-0.99963295,0.03875778,0.024976132,0.0,0.08687974
24,2,0,L2H0,0.068551205,0.012787072,0.00010849867,0.009679592,0.006177167,-0.83943814,-0.95978194,0.08295496,0.017071556,0.00075107685,0.023282968
25,2,1,L2H1,0.03920052,0.02593561,0.00052310503,0.13302179,0.0038080008,-0.47681293,-0.96968234,0.058166854,0.03153591,0.002066928,0.22601308
26,2,2,L2H2,0.11251858,0.014198804,0.0050574173,0.11451614,0.00421654,0.92208344,0.92512393,0.14926851,0.016330272,0.0084272325,0.18324316
27,2,3,L2H3,0.03680978,0.012829545,0.0,0.05245698,0.0020730074,-0.21192434,-0.94828504,0.054941423,0.018294828,8.4317326e-05,0.08673603
28,2,4,L2H4,0.06458547,0.015480586,0.0,0.015450013,0.0024001214,0.100146934,-0.9343035,0.085629016,0.025950523,8.07466e-06,0.0761507
29,2,5,L2H5,0.12585267,0.025302427,0.0031289875,0.08588845,0.0053484216,0.94374466,0.49718276,0.18162012,0.031551145,0.0049048373,0.15627982
30,2,6,L2H6,0.06364545,0.01645842,0.0,0.046379976,0.0024253335,-0.856512,-0.99890924,0.08798835,0.024267241,0.0,0.10144778
31,2,7,L2H7,0.119266205,0.02348148,0.0004493369,0.031384036,0.0029859908,-0.8694555,-0.9422844,0.14182594,0.028849296,0.0009089551,0.046245404
32,2,8,L2H8,0.08938005,0.01687279,0.0001009193,0.0034418202,0.0016660504,0.24155398,0.0173743,0.116680935,0.03560291,0.00036612753,0.018411405
33,2,9,L2H9,0.08795557,0.015296333,0.0011090925,0.044316377,0.0042634928,0.40642437,0.8918026,0.12629682,0.025302244,0.0024034418,0.10292348
34,2,10,L2H10,0.09200186,0.0020475092,2.455852e-06,0.00046156676,0.0026266088,0.5453401,0.9694284,0.12458211,0.0052543804,9.823561e-06,0.003105236
35,2,11,L2H11,0.07756703,0.015242467,0.00021723048,0.029519018,0.0027292597,0.8245262,0.25759766,0.103422895,0.024636412,0.00064048544,0.11104222
36,3,0,L3H0,0.07517643,0.024133945,0.00058287685,0.069450445,0.004904961,-0.96704423,-0.99452406,0.111886464,0.02750539,0.0013017039,0.10599069
37,3,1,L3H1,0.06279148,0.012296742,0.0002499234,0.030295946,0.0044888984,0.33172214,-0.2808943,0.09033319,0.018570527,0.00079351355,0.09795217
38,3,2,L3H2,0.075876296,0.005177012,7.8289086e-05,0.004999715,0.0026108292,0.48259678,0.43916982,0.09904805,0.010860494,0.00051952945,0.03231232
39,3,3,L3H3,0.047001485,0.0027229409,0.0002143885,0.015521521,0.0044377944,0.5964179,0.9213423,0.08286892,0.0066869585,0.0007687919,0.057360854
40,3,4,L3H4,0.121869996,0.018862402,0.0031389953,0.15697326,0.006371858,0.9360892,0.28516293,0.1622637,0.022710413,0.005661875,0.23039863
41,3,5,L3H5,0.07555557,2.814404e-06,1.9804635e-18,9.116156e-08,2.3720802e-06,0.25223017,0.88410056,0.1023631,2.1487718e-05,2.7070152e-11,2.2535091e-06
42,3,6,L3H6,0.08887826,0.0031449252,5.84213e-06,0.0012072988,0.0031017044,0.07353417,-0.09677253,0.12584405,0.010566959,3.2789074e-05,0.007815361
43,3,7,L3H7,0.08642842,0.005621376,0.00017705283,0.010656332,0.003450854,0.8966545,0.5398171,0.12345466,0.013173201,0.00064086076,0.049219437
44,3,8,L3H8,0.12630999,0.018917555,0.002129733,0.042024747,0.0029964028,0.09953978,-0.96366894,0.1474277,0.02421399,0.0033673323,0.056852087
45,3,9,L3H9,0.03127519,0.009613685,0.0,0.021731226,0.0024337436,-0.8892023,-0.999468,0.057880253,0.014045932,0.0,0.039848007
46,3,10,L3H10,0.077309996,0.008801389,1.3781922e-06,0.003609541,0.0037707149,0.24087106,0.5278195,0.10797351,0.018235585,2.1309654e-05,0.017297676
47,3,11,L3H11,0.04361949,0.024864849,0.0,0.055518102,0.0038233232,-0.10300664,-0.9195014,0.060110036,0.03865258,6.5899058e-06,0.16453537
48,4,0,L4H0,0.030880101,0.0016189881,4.5129185e-05,0.007928253,0.0044175503,0.4105077,0.83128697,0.062485635,0.002908463,0.00019933967,0.026039638
49,4,1,L4H1,0.067894116,0.015306956,0.00013092761,0.016224591,0.0037091533,0.15093693,-0.86604995,0.09781437,0.027248003,0.0005247559,0.07078291
50,4,2,L4H2,0.103396,0.019964378,0.0031420735,0.109571755,0.0066637355,0.88899505,-0.37213355,0.13620737,0.026031189,0.005440229,0.17954445
51,4,3,L4H3,0.059604883,0.0015634727,6.6547204e-06,0.0014146743,0.0017157503,0.36217657,0.55954826,0.08796554,0.0040226295,3.3996977e-05,0.006472361
52,4,4,L4H4,0.111359015,0.016702816,0.0037139924,0.111186065,0.010102017,0.9283253,0.931879,0.15228902,0.019637533,0.0052624973,0.1493413
53,4,5,L4H5,0.049112525,0.0025340363,1.2161521e-06,0.008020574,0.004656124,0.5476168,0.86215794,0.08721138,0.0048534325,1.1052936e-05,0.032445394
54,4,6,L4H6,0.032986525,0.007356246,0.0,0.040946256,0.003146545,-0.27528965,-0.9962181,0.049319804,0.012058952,0.0,0.10213392
55,4,7,L4H7,0.067800775,0.014070607,0.0041162567,0.1830577,0.01602239,0.5001521,-0.42856112,0.097030036,0.014355289,0.0060548144,0.25987312
56,4,8,L4H8,0.044897325,0.0019949707,0.00020711041,0.01914778,0.0049859355,0.8147442,0.96721554,0.082631454,0.0037377826,0.0005809807,0.03948831
57,4,9,L4H9,0.054271728,0.0009918492,2.9042827e-05,0.0009286917,0.0045327903,0.5889755,0.95244765,0.08612986,0.0022382608,8.462332e-05,0.0045971475
58,4,10,L4H10,0.07110767,0.0032129614,7.561476e-05,0.008597566,0.0043513626,0.67615926,0.94473,0.10949956,0.008120432,0.0003578745,0.030812403
59,4,11,L4H11,0.07389687,0.0029449032,0.0,0.0018027405,0.0041563916,0.13550143,0.07969523,0.11108584,0.007983043,6.214718e-08,0.011127267
60,5,0,L5H0,0.08132403,0.0014988575,5.1233383e-05,0.003302602,0.00467111,0.7180358,0.96346664,0.128302,0.003194524,0.00016329467,0.011724782
61,5,1,L5H1,0.0663645,0.001186281,6.383101e-06,0.000620387,0.000999925,0.57889843,0.927214,0.09591385,0.0027510822,2.4045261e-05,0.0030878463
62,5,2,L5H2,0.05553846,0.0010045137,6.283067e-07,0.002091246,0.0048517855,0.74747646,0.97934747,0.11880267,0.0020692262,5.045732e-06,0.009723416
63,5,3,L5H3,0.079002194,0.0051639155,0.00010441335,0.0047134757,0.004590482,0.5395819,0.92365533,0.119302034,0.011444371,0.00032307458,0.024119308
64,5,4,L5H4,0.046464827,0.016350606,0.0,0.08436195,0.005741431,-0.88614416,-0.9952193,0.067458145,0.019172028,1.8492316e-05,0.13996334
65,5,5,L5H5,0.07588878,0.010794226,0.001323827,0.071745336,0.006641901,0.70092255,0.6100559,0.122360945,0.01750087,0.003296229,0.15358546
66,5,6,L5H6,0.09837953,0.019520676,0.0091023045,0.2202976,0.009991345,0.69844306,-0.44219014,0.12434983,0.018464979,0.01087185,0.28657225
67,5,7,L5H7,0.118348636,0.021004211,0.010269158,0.46546,0.8517213,0.97842336,0.76121294,0.13733861,0.011714254,0.0067987535,0.33767065
68,5,8,L5H8,0.08888326,0.010868334,0.00035114374,0.01890696,0.004266268,0.4679921,0.6604036,0.12509352,0.019067982,0.0012253415,0.057908483
69,5,9,L5H9,0.08195695,0.003626102,3.3261856e-06,0.001333355,0.0036468774,0.10255512,0.2267195,0.12763324,0.008958939,3.674911e-05,0.01263252
70,5,10,L5H10,0.064257234,0.0014047426,6.7793344e-06,0.0007262138,0.0037700816,0.80736476,0.9544478,0.10876511,0.002656122,2.3813718e-05,0.0029979309
71,5,11,L5H11,0.07534315,0.0020770843,8.233892e-05,0.0047331546,0.004523534,0.98449767,0.99404436,0.12885576,0.0035626937,0.00021688592,0.012987192
72,6,0,L6H0,0.07927587,0.0017716517,1.5373636e-05,0.0016395537,0.0046789423,0.8065571,0.96503806,0.13129224,0.004592812,7.572343e-05,0.008365169
73,6,1,L6H1,0.071247876,0.0013325659,7.239044e-05,0.004851027,0.004488864,0.9705612,0.9919176,0.13013254,0.0026437682,0.00019885351,0.014409244
74,6,2,L6H2,0.0855902,0.011724649,0.00035891263,0.03646156,0.0033036398,-0.1675983,-0.73560923,0.12336082,0.018186012,0.0011501411,0.094686
75,6,3,L6H3,0.10140277,0.0003175687,9.676535e-09,2.0040196e-05,1.7430248e-05,0.69855076,0.9278509,0.13237433,0.0008890863,2.9132246e-07,0.00022689134
76,6,4,L6H4,0.061943494,0.004048036,6.719782e-05,0.008835078,0.004822267,0.30806506,0.64065105,0.09849806,0.006761907,0.00022417093,0.029731719
77,6,5,L6H5,0.12534738,0.0041264948,0.0001434323,0.004156537,0.0019739678,0.75549114,0.9734185,0.18276379,0.008708413,0.0006146747,0.018922795
78,6,6,L6H6,0.12946689,0.0021695711,0.00013098535,0.0057200026,0.0038023274,0.7992776,0.79965925,0.20513092,0.005636861,0.00037516217,0.01762154
79,6,7,L6H7,0.08371306,0.007304949,6.0517654e-05,0.008598005,0.003825019,0.24604665,0.42723823,0.12439336,0.016554125,0.00020586373,0.04031351
80,6,8,L6H8,0.08769928,0.02052442,0.00014811766,0.03359197,0.012725256,-0.7414642,-0.9993341,0.116716236,0.02269286,0.00033132924,0.046830982
81,6,9,L6H9,0.0782188,0.0020769525,2.8146582e-05,0.0018085974,0.004114347,0.70134145,0.9762253,0.120294735,0.004119052,7.7236764e-05,0.006193715
82,6,10,L6H10,0.16690652,0.024237266,0.003007497,0.054248493,0.0044381972,0.7244486,0.34587643,0.2102776,0.038242992,0.005662087,0.089216806
83,6,11,L6H11,0.09668797,0.0052816877,9.18888e-05,,0.003738136,0.8775414,0.9717909,0.15390758,0.01179365,0.0003435281,
84,7,0,L7H0,0.10075357,0.013860583,0.017386172,0.62202936,0.41559607,0.98556954,0.2965816,0.14978044,0.011049097,0.018836658,0.7215542
85,7,1,L7H1,0.16781391,0.016502304,0.0025225282,0.07611708,0.011824908,0.80222315,0.64032817,0.23964608,0.022911038,0.004883128,0.114022344
86,7,2,L7H2,0.2122022,0.02420767,0.0042741923,0.08977265,0.041221485,0.9026787,0.96009177,0.2934302,0.030390797,0.0074787345,0.13368556
87,7,3,L7H3,0.13954327,0.0018018067,9.0918475e-05,0.0027962285,0.004979682,0.42771816,0.9582225,0.22160342,0.0042676385,0.00036014878,0.012286442
88,7,4,L7H4,0.09918934,0.0077014677,0.0003302595,0.020131417,0.0049635926,0.47488606,0.9031794,0.1646056,0.013519277,0.0012183668,0.058273274
89,7,5,L7H5,0.1104873,0.0025536693,4.7733258e-05,0.0036224353,0.004755312,0.7650558,0.9788221,0.17161176,0.006533983,0.0001415264,0.012685988
90,7,6,L7H6,0.14688127,0.0016767768,2.5306252e-05,0.0011744468,0.004571166,0.6617068,0.9683132,0.24044317,0.0041767317,7.946127e-05,0.0043221894
91,7,7,L7H7,0.07000768,0.020866174,0.0,0.1443657,0.023793098,-0.90606534,-0.97476596,0.09932512,0.021572005,0.00011288212,0.21124768
92,7,8,L7H8,0.05844148,0.009359406,0.007696787,0.29255348,0.94456315,0.9970848,0.22706333,0.05998099,0.0038303453,0.004699668,0.13851695
93,7,9,L7H9,0.15637319,0.015293393,0.0007531978,0.01891406,0.0039649275,0.637657,0.79916114,0.22173,0.030024858,0.0032907228,0.061593827
94,7,10,L7H10,0.0978787,0.0069864653,0.00025626255,0.018536748,0.0053190943,0.9378406,0.9563154,0.15671596,0.013300581,0.00071723154,0.048555955
95,7,11,L7H11,0.08936634,0.025187258,0.004957955,0.3324996,0.92695343,0.98797363,0.8440497,0.10813374,0.015232813,0.0043738424,0.25207666
96,8,0,L8H0,0.32738465,0.002651654,0.0002332602,0.0048902985,0.0046541337,0.58860403,0.9822744,0.5918263,0.004778684,0.00076886744,0.013698108
97,8,1,L8H1,0.26867434,0.018347126,0.0036376237,0.09669075,0.0052844095,0.9707951,0.9531564,0.42084754,0.021890454,0.008244641,0.13131124
98,8,2,L8H2,0.23168771,0.009092692,0.0007054772,0.013935825,0.0046490747,0.9538879,0.98565274,0.312463,0.019991642,0.0025670861,0.04572845
99,8,3,L8H3,0.06685597,0.021483747,1.2450302e-05,0.10161602,0.010848073,-0.9941545,-0.99673843,0.09585997,0.02306105,0.0004031926,0.13157889
100,8,4,L8H4,0.12644674,0.009047846,0.00019622257,0.018635271,0.005845136,-0.47170132,0.34025282,0.18921289,0.015408367,0.0005390984,0.04298883
101,8,5,L8H5,0.0595202,0.018054467,0.0,0.15552662,0.012046894,-0.95245486,-0.55266523,0.10056722,0.022939308,0.0,0.2427785
102,8,6,L8H6,0.17635202,0.013305847,0.0008790516,0.050870046,0.004707668,0.9949346,0.99282676,0.2897288,0.021694517,0.0018847778,0.100443
103,8,7,L8H7,0.19713296,0.017887197,0.017174544,0.21486196,0.0049513564,0.82863647,-0.10135051,0.26100764,0.025823493,0.030060602,0.34133857
104,8,8,L8H8,0.14719772,0.034779258,0.05252928,0.8851008,0.61784816,0.9987675,-0.17754723,0.12566637,0.013556395,0.026937746,0.7267544
105,8,9,L8H9,0.17670713,0.017304482,0.008186532,0.13734679,0.039990377,0.919443,0.53814,0.24757203,0.01933583,0.011059765,0.20804164
