,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
151,9,7,L9H7,0.029579703,0.017358506,0.001186483,0.12013501,0.16412222,0.88875896,0.7721379,0.0407803,0.0195054,0.001312838,0.16940033
152,9,8,L9H8,0.03587498,0.016048677,0.000849336,0.07266942,0.0045444034,0.3203464,0.43082795,0.05174563,0.027475728,0.0016032482,0.1349252
153,9,9,L9H9,0.05384392,0.008994714,0.0022577317,0.10694042,0.97745186,0.9904552,0.49863216,0.05387353,0.0024154088,0.0007874642,0.028647209
154,9,10,L9H10,0.029559977,0.006421305,1.04817955e-05,0.0019557318,0.004287447,0.51520526,0.82666713,0.042947687,0.012188882,7.8276e-05,0.013911341
155,9,11,L9H11,0.032947935,0.0072553605,2.747075e-06,0.0039021657,0.003414746,0.38154474,0.035227012,0.047108617,0.01381133,2.0973546e-05,0.026215043
156,9,12,L9H12,0.021089539,0.019109957,0.0,0.07350517,0.0026485987,-0.15343674,-0.899975,0.045035254,0.027675688,0.0,0.11975647
157,9,13,L9H13,0.045853283,0.030635813,0.0,0.11402569,0.030006604,-0.86124337,-0.98232025,0.061848864,0.027349299,0.0,0.16886756
158,9,14,L9H14,0.035015594,0.016808651,3.847448e-05,0.020936448,0.0027029766,-0.49898654,-0.794738,0.04522685,0.022092376,0.00023206836,0.045949824
159,9,15,L9H15,0.049072437,0.0026144972,7.749871e-05,0.004478035,0.0036060638,0.5248492,0.9808579,0.06703249,0.0071024704,0.00022203327,0.01500579
160,10,0,L10H0,0.02675761,0.030871369,0.0007105501,0.07259992,0.040110584,-0.21321325,-0.83588105,0.0371139,0.03842723,0.0013422081,0.13792537
161,10,1,L10H1,0.05638992,0.04870655,0.011992997,0.43535632,0.5299387,0.97707003,0.5293012,0.05544549,0.015136199,0.0041900445,0.19348545
162,10,2,L10H2,0.043012563,0.02947125,0.0002338295,0.04851229,0.01953196,-0.5685349,0.50417477,0.06043884,0.03936135,0.00042925132,0.08618163
163,10,3,L10H3,0.02438557,0.014020591,3.2943375e-05,0.019531932,0.0031174633,0.11398409,0.41009107,0.033040848,0.018593727,0.00014327951,0.03952437
164,10,4,L10H4,0.010701188,0.02903255,0.0,0.0696591,0.0037147957,-0.93024594,-0.9971701,0.022774331,0.032022335,0.0,0.09037501
165,10,5,L10H5,0.04187912,0.0047015795,8.065072e-05,0.0059015434,0.0038578024,0.687157,0.97785944,0.06019641,0.009437345,0.00018282977,0.016157322
166,10,6,L10H6,0.025209077,0.027628433,0.00062141946,0.07446247,0.0035617752,-0.1060889,-0.76830655,0.040927716,0.03487023,0.0014745118,0.10663614
167,10,7,L10H7,0.063839726,0.013958979,0.0006863914,0.023156444,0.0024687836,0.36637127,-0.06349555,0.07716251,0.019819869,0.0013498766,0.041375298
168,10,8,L10H8,0.017042551,0.0044949385,0.0019634038,0.30530947,0.614797,0.98368967,0.640041,0.020340413,0.0032517798,0.0013171111,0.27285472
169,10,9,L10H9,0.02874515,0.016155314,0.00057163555,0.038604956,0.0036353357,0.80679816,0.6041873,0.044541053,0.02078584,0.00074888533,0.07282167
170,10,10,L10H10,0.047607448,0.0020846764,2.0062722e-05,0.0012631644,0.003874627,0.86745244,0.9854385,0.063739836,0.0038660057,5.633771e-05,0.004204339
171,10,11,L10H11,0.04693846,0.020889712,0.0001254929,0.025961665,0.003679758,0.8308725,0.8816113,0.06695659,0.030091692,0.00032298607,0.049813144
