,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
49,4,1,L4H1,0.05418178,0.0042204536,2.3135106e-08,7.994009e-05,0.0037717128,0.14666204,0.30490142,0.07398921,0.016726268,4.91673e-06,0.0025777814
50,4,2,L4H2,0.04615207,0.025441041,0.0013008051,0.06844264,0.0040664454,0.5492039,-0.10729139,0.06118732,0.03619685,0.0022987302,0.122225985
51,4,3,L4H3,0.062600315,0.0037487792,7.1653376e-05,0.0017386412,0.0024681604,0.82138926,0.94331527,0.089008264,0.011017258,0.0002608585,0.01115095
52,4,4,L4H4,0.046550643,0.027169742,0.0,0.077876806,0.0044925706,-0.91771626,-0.93144274,0.067730494,0.032741953,7.424848e-05,0.13297981
53,4,5,L4H5,0.045006525,0.0049953526,8.805975e-06,0.0017213073,0.003475594,0.57347244,0.5273632,0.06764165,0.016288135,6.3297324e-05,0.013495857
54,4,6,L4H6,0.056133766,0.013650099,3.5339488e-06,0.020325994,0.0021065073,-0.13497597,-0.42647105,0.075463094,0.028328456,8.7068795e-05,0.066378646
55,4,7,L4H7,0.0048534893,0.0072867055,0.0,0.007817195,0.0008314888,-0.39708778,-0.9984428,0.038302813,0.01176799,0.0,0.013461561
56,4,8,L4H8,0.0710056,0.024589835,0.0035734412,0.112570606,0.0044278707,0.871419,0.52967566,0.09057182,0.026592039,0.0033533182,0.1449362
57,4,9,L4H9,0.05457938,0.008387921,0.00013835319,0.00660392,0.003399414,0.79549605,0.8604294,0.07664217,0.0194176,0.00039270206,0.029934803
58,4,10,L4H10,0.057006743,0.025173686,0.0019464227,0.06813885,0.0048065884,-0.17759798,-0.8895052,0.06805954,0.034188807,0.0035272914,0.10549541
59,4,11,L4H11,0.08088048,3.3529445e-16,1.11817e-26,1.9375079e-24,9.0757514e-12,0.333482,0.95569694,0.108262256,1.3995574e-13,3.3203602e-20,2.8315344e-18
60,5,0,L5H0,0.101713814,0.04592492,0.016278036,0.47699958,0.32449877,0.93235564,0.6629188,0.11488557,0.025787378,0.008404233,0.3448171
61,5,1,L5H1,0.10294693,0.00928924,0.003941,0.09815337,0.9385941,0.98602325,0.42956933,0.10375158,0.0010773989,0.00058791164,0.009210763
62,5,2,L5H2,0.07086418,0.0039572823,5.665912e-05,0.002651592,0.004306135,0.24945554,0.97368586,0.09842922,0.0115844,0.00030291307,0.016366022
